id_factura,importe_de_venta,importe_coste,tipo,horas_totales,horas_facturadas,fecha,contador_de_serie_de_factura,nº_documento,cliente,forma_de_pago,base_total,descuento,iva_total,total_factura,fecha_cliente
34658.0,24.6,0.0,SMI,0,0,2022-11-01,48.0,1350.0,id_473,1,246.13,0.0,51.69,297.82,2016-04-08 13:00:00
34658.0,46.22,0.0,Copia de seguridad,0,0,2022-11-01,48.0,1350.0,id_473,1,246.13,0.0,51.69,297.82,2016-04-08 13:00:00
34658.0,27.45,0.0,Licencia MS,0,0,2022-11-01,48.0,1350.0,id_473,1,246.13,0.0,51.69,297.82,2016-04-08 13:00:00
34667.0,32.64,0.0,RMM,0,0,2022-11-01,48.0,1359.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34667.0,59.77,0.0,RMM,0,0,2022-11-01,48.0,1359.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34667.0,38.81,0.0,SMI,0,0,2022-11-01,48.0,1359.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34667.0,43.68,0.0,Licencia MS,0,0,2022-11-01,48.0,1359.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34675.0,26.88,0.0,RMM,0,0,2022-11-01,48.0,1367.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34675.0,86.05,0.0,RMM,0,0,2022-11-01,48.0,1367.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34675.0,129.79,0.0,SMI,0,0,2022-11-01,48.0,1367.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34678.0,150.51,0.0,Copia de seguridad,0,0,2022-11-01,48.0,1370.0,id_1057,2,150.51,0.0,31.61,182.12,2018-05-08 18:14:00
34680.0,111.73,0.0,SMI,0,0,2022-11-01,48.0,1372.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34680.0,101.47,0.0,RMM,0,0,2022-11-01,48.0,1372.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34680.0,26.88,0.0,RMM,0,0,2022-11-01,48.0,1372.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34680.0,131.04,0.0,Licencia MS,0,0,2022-11-01,48.0,1372.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34684.0,157.87,0.0,Copia de seguridad,0,0,2022-11-01,48.0,1376.0,id_1088,0,212.13,0.0,44.55,256.68,2019-12-30 09:09:00
34684.0,54.26,0.0,RMM,0,0,2022-11-01,48.0,1376.0,id_1088,0,212.13,0.0,44.55,256.68,2019-12-30 09:09:00
34692.0,220.65,0.0,Copia de seguridad,0,0,2022-11-01,48.0,1384.0,id_803,1,220.65,0.0,46.34,266.99,2016-04-08 13:01:00
34693.0,993.96,0.0,Consultoria,0,0,2022-11-01,48.0,1385.0,id_968,18,993.96,0.0,208.73,1202.69,2016-04-08 13:01:00
34706.0,532.64,0.0,Horas sueltas,0,0,2022-11-08,48.0,1398.0,id_751,1,532.64,0.0,111.85,644.49,2016-04-08 13:01:00
34611.0,24.96,0.0,RMM,0,0,2022-11-01,48.0,1303.0,id_916,1,432.67,0.0,90.86,523.53,2016-04-08 13:01:00
34625.0,7.0,0.0,Copia de seguridad,0,0,2022-11-01,48.0,1317.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34638.0,27.45,0.0,Licencia MS,0,0,2022-11-01,48.0,1330.0,id_1089,1,422.62,0.0,88.75,511.37,2020-01-14 16:30:00
34638.0,16.88,0.0,RMM,0,0,2022-11-01,48.0,1330.0,id_1089,1,422.62,0.0,88.75,511.37,2020-01-14 16:30:00
34638.0,31.38,0.0,Licencia SW,0,0,2022-11-01,48.0,1330.0,id_1089,1,422.62,0.0,88.75,511.37,2020-01-14 16:30:00
34705.0,658.75,0.0,Venta de equipos,0,0,2022-11-08,48.0,1397.0,id_751,1,667.5,0.0,140.18,807.68,2016-04-08 13:01:00
34705.0,8.75,0.0,Venta accesorios,0,0,2022-11-08,48.0,1397.0,id_751,1,667.5,0.0,140.18,807.68,2016-04-08 13:01:00
34704.0,980.0,0.0,Venta de equipos,0,0,2022-11-08,48.0,1396.0,id_1110,0,1195.95,0.0,251.15,1447.1,2021-01-11 10:03:00
34704.0,215.95,0.0,Venta accesorios,0,0,2022-11-08,48.0,1396.0,id_1110,0,1195.95,0.0,251.15,1447.1,2021-01-11 10:03:00
34697.0,64.41,0.0,Venta accesorios,0,0,2022-11-07,48.0,1389.0,id_643,1,64.41,0.0,13.53,77.94,2016-04-08 13:01:00
34709.0,140.2,0.0,Venta accesorios,0,0,2022-11-11,48.0,1401.0,id_1089,1,140.2,0.0,29.44,169.64,2020-01-14 16:30:00
34713.0,743.0,0.0,HW/SW Seguridad,0,0,2022-11-11,48.0,1405.0,id_803,1,743.0,0.0,156.03,899.03,2016-04-08 13:01:00
34714.0,570.0,0.0,HW/SW Seguridad,0,0,2022-11-11,48.0,1406.0,id_916,1,570.0,0.0,119.7,689.7,2016-04-08 13:01:00
34658.0,36.0,0.0,Licencia SW,0,0,2022-11-01,48.0,1350.0,id_473,1,246.13,0.0,51.69,297.82,2016-04-08 13:00:00
34667.0,79.95,0.0,Licencia MS,0,0,2022-11-01,48.0,1359.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34675.0,9.15,0.0,Licencia MS,0,0,2022-11-01,48.0,1367.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34675.0,16.9,0.0,Licencia SW,0,0,2022-11-01,48.0,1367.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34680.0,28.6,0.0,HW/SW Seguridad,0,0,2022-11-01,48.0,1372.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34723.0,237.0,0.0,Venta accesorios,0,0,2022-11-22,48.0,1415.0,id_488,1,237.0,0.0,49.77,286.77,2016-04-08 13:00:00
34727.0,1031.11,0.0,nesicCLOUD,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,324.12,0.0,Copia de seguridad,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,642.42,0.0,Consultoria,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,1216.82,0.0,Licencia MS,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,115.8,0.0,Licencia SW,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,744.66,0.0,SMI,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,72.0,0.0,HW/SW Seguridad,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,553.41,0.0,RMM,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34727.0,385.65,0.0,RMM,0,0,2022-11-24,48.0,1419.0,id_1110,12,5085.99,0.0,1068.06,6154.05,2021-01-11 10:03:00
34730.0,87.38,0.0,Venta accesorios,0,0,2022-11-28,48.0,1422.0,id_1089,2,87.38,0.0,18.35,105.73,2020-01-14 16:30:00
34728.0,570.65,0.0,Gastos corrientes,0,0,2022-11-24,48.0,1420.0,id_1110,0,570.65,0.0,119.84,690.49,2021-01-11 10:03:00
34733.0,2610.0,0.0,Desarrollo SW,0,0,2022-11-29,48.0,1425.0,id_1122,1,2610.0,0.0,548.1,3158.1,2021-10-26 17:32:00
34740.0,127.54,0.0,Mantenimiento SW,0,0,2022-12-01,48.0,1432.0,id_1093,0,127.54,0.0,26.78,154.32,2020-02-28 12:07:00
34741.0,993.96,0.0,Consultoria,0,0,2022-12-01,48.0,1433.0,id_968,8,993.96,0.0,208.73,1202.69,2016-04-08 13:01:00
34744.0,28.6,0.0,HW/SW Seguridad,0,0,2022-12-01,48.0,1436.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34744.0,112.51,0.0,SMI,0,0,2022-12-01,48.0,1436.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34744.0,100.69,0.0,RMM,0,0,2022-12-01,48.0,1436.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34744.0,26.88,0.0,RMM,0,0,2022-12-01,48.0,1436.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34744.0,131.04,0.0,Licencia MS,0,0,2022-12-01,48.0,1436.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34753.0,98.21,0.0,SMI,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,23.04,0.0,RMM,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,5.33,0.0,Licencia MS,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,32.76,0.0,Licencia MS,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,10.41,0.0,Mantenimiento SW,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,90.85,0.0,RMM,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34753.0,0.0,0.0,HW/SW Seguridad,0,0,2022-12-01,48.0,1445.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
34754.0,37.17,0.0,RMM,0,0,2022-12-01,48.0,1446.0,id_1122,1,199.7,0.0,41.94,241.64,2021-10-26 17:32:00
34754.0,54.73,0.0,SMI,0,0,2022-12-01,48.0,1446.0,id_1122,1,199.7,0.0,41.94,241.64,2021-10-26 17:32:00
34754.0,13.44,0.0,RMM,0,0,2022-12-01,48.0,1446.0,id_1122,1,199.7,0.0,41.94,241.64,2021-10-26 17:32:00
34754.0,7.0,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1446.0,id_1122,1,199.7,0.0,41.94,241.64,2021-10-26 17:32:00
34754.0,87.36,0.0,Licencia MS,0,0,2022-12-01,48.0,1446.0,id_1122,1,199.7,0.0,41.94,241.64,2021-10-26 17:32:00
34762.0,27.45,0.0,Licencia MS,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34762.0,115.84,0.0,SMI,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34762.0,24.96,0.0,RMM,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34762.0,96.16,0.0,RMM,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34762.0,127.73,0.0,nesicCLOUD,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34762.0,50.19,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34770.0,27.45,0.0,Licencia MS,0,0,2022-12-01,48.0,1462.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34770.0,28.8,0.0,RMM,0,0,2022-12-01,48.0,1462.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34770.0,106.78,0.0,RMM,0,0,2022-12-01,48.0,1462.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34770.0,128.59,0.0,SMI,0,0,2022-12-01,48.0,1462.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34771.0,119.04,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1463.0,id_751,1,161.28,0.0,33.87,195.15,2016-04-08 13:01:00
34771.0,42.24,0.0,RMM,0,0,2022-12-01,48.0,1463.0,id_751,1,161.28,0.0,33.87,195.15,2016-04-08 13:01:00
34787.0,234.15,0.0,SMI,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34787.0,23.04,0.0,RMM,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34787.0,89.72,0.0,RMM,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34787.0,27.45,0.0,Licencia MS,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34787.0,16.88,0.0,RMM,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34787.0,31.38,0.0,Licencia SW,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34789.0,10.92,0.0,Licencia MS,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34789.0,134.13,0.0,SMI,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34789.0,53.3,0.0,Licencia MS,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34789.0,58.23,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34789.0,101.47,0.0,RMM,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34789.0,26.88,0.0,RMM,0,0,2022-12-01,48.0,1481.0,id_1055,1,384.93,0.0,80.84,465.77,2018-04-11 19:09:00
34791.0,312.32,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1483.0,id_488,1,312.32,0.0,65.59,377.91,2016-04-08 13:00:00
34792.0,203.28,0.0,Mantenimiento SW,0,0,2022-12-01,48.0,1484.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34792.0,38.79,0.0,Mantenimiento SW,0,0,2022-12-01,48.0,1484.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34792.0,3.84,0.0,RMM,0,0,2022-12-01,48.0,1484.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34805.0,32.64,0.0,RMM,0,0,2022-12-01,48.0,1497.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34805.0,77.49,0.0,RMM,0,0,2022-12-01,48.0,1497.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34805.0,21.09,0.0,SMI,0,0,2022-12-01,48.0,1497.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34805.0,43.68,0.0,Licencia MS,0,0,2022-12-01,48.0,1497.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34805.0,79.95,0.0,Licencia MS,0,0,2022-12-01,48.0,1497.0,id_1057,1,254.85,0.0,53.52,308.37,2018-05-08 18:14:00
34807.0,152.09,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1499.0,id_1057,2,152.09,0.0,31.94,184.03,2018-05-08 18:14:00
34816.0,28.8,0.0,RMM,0,0,2022-12-01,48.0,1508.0,id_473,1,246.21,0.0,51.7,297.91,2016-04-08 13:00:00
34816.0,86.06,0.0,RMM,0,0,2022-12-01,48.0,1508.0,id_473,1,246.21,0.0,51.7,297.91,2016-04-08 13:00:00
34816.0,57.6,0.0,SMI,0,0,2022-12-01,48.0,1508.0,id_473,1,246.21,0.0,51.7,297.91,2016-04-08 13:00:00
34816.0,46.3,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1508.0,id_473,1,246.21,0.0,51.7,297.91,2016-04-08 13:00:00
34816.0,27.45,0.0,Licencia MS,0,0,2022-12-01,48.0,1508.0,id_473,1,246.21,0.0,51.7,297.91,2016-04-08 13:00:00
34819.0,165.89,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1511.0,id_1088,0,220.15,0.0,46.23,266.38,2019-12-30 09:09:00
34819.0,54.26,0.0,RMM,0,0,2022-12-01,48.0,1511.0,id_1088,0,220.15,0.0,46.23,266.38,2019-12-30 09:09:00
34830.0,31.15,0.0,RMM,0,0,2022-12-01,48.0,1522.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34830.0,74.34,0.0,RMM,0,0,2022-12-01,48.0,1522.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34830.0,137.23,0.0,SMI,0,0,2022-12-01,48.0,1522.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34831.0,186.6,0.0,Copia de seguridad,0,0,2022-12-01,48.0,1523.0,id_803,1,186.6,0.0,39.19,225.79,2016-04-08 13:01:00
34762.0,19.0,0.0,Venta accesorios,0,0,2022-12-01,48.0,1454.0,id_916,1,461.33,0.0,96.88,558.21,2016-04-08 13:01:00
34787.0,125.33,0.0,Horas sueltas,0,0,2022-12-01,48.0,1479.0,id_1089,1,547.95,0.0,115.07,663.02,2020-01-14 16:30:00
34792.0,17.01,0.0,Horas sueltas,0,0,2022-12-01,48.0,1484.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34830.0,9.15,0.0,Licencia MS,0,0,2022-12-01,48.0,1522.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34830.0,16.9,0.0,Licencia SW,0,0,2022-12-01,48.0,1522.0,id_803,1,268.77,0.0,56.44,325.21,2016-04-08 13:01:00
34836.0,501.31,0.0,Horas sueltas,0,0,2022-12-07,48.0,1528.0,id_643,2,501.31,0.0,105.28,606.59,2016-04-08 13:01:00
34837.0,501.31,0.0,Horas sueltas,0,0,2022-12-09,48.0,1529.0,id_643,1,501.31,0.0,105.28,606.59,2016-04-08 13:01:00
34842.0,49.89,0.0,Venta accesorios,0,0,2022-12-13,48.0,1534.0,id_488,1,49.89,0.0,10.48,60.37,2016-04-08 13:00:00
34843.0,344.3,0.0,Venta accesorios,0,0,2022-12-13,48.0,1535.0,id_1110,12,2675.1,0.0,561.77,3236.87,2021-01-11 10:03:00
34844.0,100.48,0.0,HW/SW Seguridad,0,0,2022-12-13,48.0,1536.0,id_488,1,100.48,0.0,21.1,121.58,2016-04-08 13:00:00
34845.0,100.48,0.0,HW/SW Seguridad,0,0,2022-12-13,48.0,1537.0,id_916,1,100.48,0.0,21.1,121.58,2016-04-08 13:01:00
34843.0,1962.5,0.0,Venta de equipos,0,0,2022-12-13,48.0,1535.0,id_1110,12,2675.1,0.0,561.77,3236.87,2021-01-11 10:03:00
34843.0,368.3,0.0,Venta accesorios,0,0,2022-12-13,48.0,1535.0,id_1110,12,2675.1,0.0,561.77,3236.87,2021-01-11 10:03:00
34849.0,1718.78,0.0,Venta de equipos,0,0,2022-12-19,48.0,1541.0,id_643,0,1718.78,0.0,360.94,2079.72,2016-04-08 13:01:00
34850.0,1887.64,0.0,Venta de equipos,0,0,2022-12-19,48.0,1542.0,id_643,0,1887.64,0.0,396.4,2284.04,2016-04-08 13:01:00
34851.0,1862.5,0.0,Venta de equipos,0,0,2022-12-19,48.0,1543.0,id_643,0,1862.5,0.0,391.13,2253.63,2016-04-08 13:01:00
34855.0,10936.44,0.0,Venta de equipos,0,0,2022-12-20,48.0,1547.0,id_643,0,10936.44,0.0,2296.65,13233.09,2016-04-08 13:01:00
34856.0,906.25,0.0,Venta de equipos,0,0,2022-12-21,48.0,1548.0,id_643,0,906.25,0.0,190.31,1096.56,2016-04-08 13:01:00
34857.0,3960.85,0.0,Venta servidores,0,0,2022-12-21,48.0,1549.0,id_473,0,3960.85,0.0,831.78,4792.63,2016-04-08 13:00:00
34858.0,1031.11,0.0,nesicCLOUD,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,419.49,0.0,Copia de seguridad,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,642.42,0.0,Consultoria,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,1218.0,0.0,Licencia MS,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,115.8,0.0,Licencia SW,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,744.66,0.0,SMI,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,72.0,0.0,HW/SW Seguridad,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,417.5,0.0,RMM,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34858.0,385.65,0.0,RMM,0,0,2022-12-23,48.0,1550.0,id_1110,12,5046.63,0.0,1059.79,6106.42,2021-01-11 10:03:00
34862.0,27.45,0.0,Licencia MS,0,0,2023-01-01,52.0,4.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34862.0,28.8,0.0,RMM,0,0,2023-01-01,52.0,4.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34862.0,106.78,0.0,RMM,0,0,2023-01-01,52.0,4.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34862.0,128.59,0.0,SMI,0,0,2023-01-01,52.0,4.0,id_267,1,291.62,0.0,61.24,352.86,2016-04-08 13:00:00
34884.0,186.5,0.0,Copia de seguridad,0,0,2023-01-01,52.0,26.0,id_803,1,186.5,0.0,39.17,225.67,2016-04-08 13:01:00
34900.0,121.7,0.0,Copia de seguridad,0,0,2023-01-01,52.0,42.0,id_751,1,163.94,0.0,34.43,198.37,2016-04-08 13:01:00
34900.0,42.24,0.0,RMM,0,0,2023-01-01,52.0,42.0,id_751,1,163.94,0.0,34.43,198.37,2016-04-08 13:01:00
34911.0,993.96,0.0,Consultoria,0,0,2023-01-01,52.0,53.0,id_968,8,993.96,0.0,208.73,1202.69,2016-04-08 13:01:00
34912.0,28.6,0.0,HW/SW Seguridad,0,0,2023-01-01,52.0,54.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34912.0,112.51,0.0,SMI,0,0,2023-01-01,52.0,54.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34912.0,100.69,0.0,RMM,0,0,2023-01-01,52.0,54.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34912.0,26.88,0.0,RMM,0,0,2023-01-01,52.0,54.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34912.0,131.04,0.0,Licencia MS,0,0,2023-01-01,52.0,54.0,id_488,1,399.72,0.0,83.94,483.66,2016-04-08 13:00:00
34914.0,28.8,0.0,RMM,0,0,2023-01-01,52.0,56.0,id_473,1,246.72,0.0,51.81,298.53,2016-04-08 13:00:00
34914.0,86.06,0.0,RMM,0,0,2023-01-01,52.0,56.0,id_473,1,246.72,0.0,51.81,298.53,2016-04-08 13:00:00
34914.0,57.6,0.0,SMI,0,0,2023-01-01,52.0,56.0,id_473,1,246.72,0.0,51.81,298.53,2016-04-08 13:00:00
34914.0,46.81,0.0,Copia de seguridad,0,0,2023-01-01,52.0,56.0,id_473,1,246.72,0.0,51.81,298.53,2016-04-08 13:00:00
34914.0,27.45,0.0,Licencia MS,0,0,2023-01-01,52.0,56.0,id_473,1,246.72,0.0,51.81,298.53,2016-04-08 13:00:00
34916.0,316.5,0.0,Copia de seguridad,0,0,2023-01-01,52.0,58.0,id_488,1,316.5,0.0,66.47,382.97,2016-04-08 13:00:00
34917.0,203.28,0.0,Mantenimiento SW,0,0,2023-01-01,52.0,59.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34917.0,38.79,0.0,Mantenimiento SW,0,0,2023-01-01,52.0,59.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34917.0,3.84,0.0,RMM,0,0,2023-01-01,52.0,59.0,id_913,1,262.92,0.0,55.21,318.13,2016-04-08 13:01:00
34925.0,27.45,0.0,Licencia MS,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34925.0,116.18,0.0,SMI,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34925.0,24.96,0.0,RMM,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34925.0,96.16,0.0,RMM,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34925.0,127.73,0.0,nesicCLOUD,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34925.0,50.19,0.0,Copia de seguridad,0,0,2023-01-01,52.0,67.0,id_916,1,442.67,0.0,92.96,535.63,2016-04-08 13:01:00
34928.0,127.54,0.0,Mantenimiento SW,0,0,2023-01-01,52.0,70.0,id_1093,0,127.54,0.0,26.78,154.32,2020-02-28 12:07:00
34936.0,40.57,0.0,RMM,0,0,2023-01-01,52.0,78.0,id_1122,1,226.04,0.0,47.47,273.51,2021-10-26 17:32:00
34936.0,77.67,0.0,SMI,0,0,2023-01-01,52.0,78.0,id_1122,1,226.04,0.0,47.47,273.51,2021-10-26 17:32:00
34936.0,13.44,0.0,RMM,0,0,2023-01-01,52.0,78.0,id_1122,1,226.04,0.0,47.47,273.51,2021-10-26 17:32:00
34936.0,7.0,0.0,Copia de seguridad,0,0,2023-01-01,52.0,78.0,id_1122,1,226.04,0.0,47.47,273.51,2021-10-26 17:32:00
34936.0,87.36,0.0,Licencia MS,0,0,2023-01-01,52.0,78.0,id_1122,1,226.04,0.0,47.47,273.51,2021-10-26 17:32:00
34938.0,10.92,0.0,Licencia MS,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34938.0,134.13,0.0,SMI,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34938.0,53.3,0.0,Licencia MS,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34938.0,58.76,0.0,Copia de seguridad,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34938.0,101.47,0.0,RMM,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34938.0,26.88,0.0,RMM,0,0,2023-01-01,52.0,80.0,id_1055,1,385.46,0.0,80.95,466.41,2018-04-11 19:09:00
34941.0,98.21,0.0,SMI,0,0,2023-01-01,52.0,83.0,id_162,1,260.6,0.0,54.73,315.33,2016-04-08 13:00:00
